recorded_date_time,timezone,sensor_name_serial_number,gain_setting,battery_voltage,tempeature_celcius
2021-02-06T02:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T02:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T02:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T02:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T02:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T02:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T03:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T03:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T03:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T03:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T03:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T03:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T03:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T03:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T03:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T03:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T03:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T03:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T04:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T04:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T04:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T04:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T04:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T04:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T04:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T04:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T04:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T04:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T04:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T04:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T05:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T05:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T05:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T05:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T05:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T05:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T05:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T05:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T05:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T05:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T05:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T05:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T06:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T06:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T06:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T06:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T06:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T06:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T06:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T06:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T06:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T06:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T06:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T06:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T07:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T07:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T07:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T07:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T07:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T07:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T07:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T07:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T07:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T07:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T07:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T07:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T08:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T08:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T08:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T08:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T08:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T08:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T08:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T08:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T08:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T08:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T08:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T08:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T09:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T09:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T09:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T09:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
NA,NA,NA,NA,NA,NA
2021-02-06T09:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T09:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T09:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T09:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T09:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T09:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T09:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T10:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T10:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T10:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T10:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T10:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T10:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T10:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T11:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T11:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
NA,NA,NA,NA,NA,NA
2021-02-06T11:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T11:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-02-06T11:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T11:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T11:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T11:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T11:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T11:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T11:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T12:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T12:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T12:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T12:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T12:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T12:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T12:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T13:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T13:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T13:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T13:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T13:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T13:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T13:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T13:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T13:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T13:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T13:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T13:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T14:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T14:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T14:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T14:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T14:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T14:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T14:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T14:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T14:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T14:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
NA,NA,NA,NA,NA,NA
2021-02-06T14:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T15:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T15:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T15:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T15:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T15:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T15:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T15:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T15:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.9
2021-02-06T15:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T15:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T15:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-06T15:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T16:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T16:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-02-06T16:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T16:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T16:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T16:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T16:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T16:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T16:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-02-06T16:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T16:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T16:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T17:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-02-06T17:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-06T17:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-02-06T17:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T17:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-06T17:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T17:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-02-06T17:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T17:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T17:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T17:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T17:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T18:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-06T18:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T18:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T18:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-06T18:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T18:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T18:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-06T18:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-06T18:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-06T18:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-06T18:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T18:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T19:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T19:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-06T19:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T19:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-06T19:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-06T19:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T19:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T19:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T19:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-06T19:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T19:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T19:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-02-06T20:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T20:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T20:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T20:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T20:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-02-06T20:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T20:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.6
2021-02-06T20:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-02-06T20:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-02-06T20:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T20:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T20:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-02-06T21:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-02-06T21:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T21:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T21:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-02-06T21:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.6
2021-02-06T21:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T21:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T21:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T21:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-02-06T21:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.6
2021-02-06T21:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T21:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T22:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-02-06T22:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-02-06T22:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-02-06T22:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T22:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T22:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-02-06T22:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-02-06T22:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T22:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T22:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T22:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-02-06T22:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T23:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-06T23:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-06T23:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-02-06T23:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T23:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T23:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-06T23:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-02-06T23:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T23:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-06T23:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-06T23:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-06T23:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-07T00:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-02-07T00:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-07T00:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T00:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-02-07T00:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T00:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-07T00:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T00:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-02-07T00:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T00:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T00:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T00:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T01:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T01:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T01:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T01:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T01:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T01:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T01:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T01:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T01:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T01:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T01:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T01:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T02:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T02:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T02:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T02:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T02:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T02:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T02:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-02-07T02:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T02:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T02:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T02:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T02:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T03:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-07T03:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-02-07T03:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T03:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T03:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T03:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T03:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T03:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T03:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T03:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-07T03:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T03:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T04:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-07T04:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-02-07T04:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T04:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-07T04:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T04:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T04:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T04:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T04:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T04:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T04:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-02-07T04:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-02-07T05:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-07T05:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-07T05:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-02-07T05:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-07T05:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T05:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-07T05:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-02-07T05:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-02-07T05:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-02-07T05:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
